
   # PLAYER                       :  RATING  ERROR      POINTS    PLAYED   (%)  CFS(%)        W        D        L  D(%)
2919 weights_run2_700947.pb.gz    :    2362      4     12569.5     26000  48.3      50     8437     8265     9298  31.8
2920 weights_run2_703176.pb.gz    :    2362      4     12312.0     26000  47.4      50     8457     7710     9833  29.7
2921 weights_run2_700946.pb.gz    :    2362      4     12688.0     26000  48.8      50     8778     7820     9402  30.1
2922 weights_run2_703141.pb.gz    :    2362      4     12409.0     26000  47.7      50     8543     7732     9725  29.7
2923 weights_run2_590947.pb.gz    :    2362      4     11670.0     24000  48.6      50     8137     7066     8797  29.4
2924 weights_run2_702103.pb.gz    :    2362      4     12499.5     26000  48.1      50     8680     7639     9681  29.4
2925 weights_run2_702337.pb.gz    :    2362      4     12404.0     26000  47.7      50     8780     7248     9972  27.9
2926 weights_run2_700933.pb.gz    :    2362      4     12700.5     26000  48.8      50     8708     7985     9307  30.7
2927 weights_run2_702900.pb.gz    :    2362      4     12543.0     26000  48.2      50     8778     7530     9692  29.0
2928 weights_run2_702105.pb.gz    :    2362      4     12534.0     26000  48.2      50     8677     7714     9609  29.7
2929 weights_run2_702995.pb.gz    :    2362      4     12457.0     26000  47.9      50     8728     7458     9814  28.7
2930 weights_run2_702433.pb.gz    :    2362      4     12516.5     26000  48.1      50     8663     7707     9630  29.6
2931 weights_run2_702492.pb.gz    :    2362      4     12404.0     26000  47.7      50     8621     7566     9813  29.1
2932 weights_run2_590839.pb.gz    :    2362      4     12760.0     26000  49.1      50     8795     7930     9275  30.5
2933 weights_run2_702466.pb.gz    :    2362      4     12565.0     26000  48.3      50     8738     7654     9608  29.4
2934 weights_run2_701069.pb.gz    :    2362      4     12501.0     26000  48.1      50     8490     8022     9488  30.9
2935 weights_run2_700911.pb.gz    :    2362      4     12769.5     26000  49.1      50     8910     7719     9371  29.7
2936 weights_run2_702350.pb.gz    :    2362      4     12442.5     26000  47.9      50     9001     6883    10116  26.5
2937 weights_run2_702844.pb.gz    :    2362      4     12559.5     26000  48.3      50     8887     7345     9768  28.3
2938 weights_run2_702003.pb.gz    :    2362      4     12309.5     26000  47.3      50     8570     7479     9951  28.8
2939 weights_run2_700954.pb.gz    :    2362      5     12603.0     26000  48.5      50     8717     7772     9511  29.9
2940 weights_run2_702660.pb.gz    :    2362      4     12395.5     26000  47.7      50     8633     7525     9842  28.9
2941 weights_run2_702770.pb.gz    :    2362      4     12444.0     26000  47.9      50     8581     7726     9693  29.7
2942 weights_run2_702954.pb.gz    :    2362      4     12446.5     26000  47.9      50     8667     7559     9774  29.1
2943 weights_run2_702561.pb.gz    :    2362      4     12445.5     26000  47.9      50     8608     7675     9717  29.5
2944 weights_run2_590874.pb.gz    :    2362      4     12687.5     26000  48.8      50     8829     7717     9454  29.7
2945 weights_run2_702157.pb.gz    :    2362      4     12532.5     26000  48.2      50     8812     7441     9747  28.6
2946 weights_run2_702177.pb.gz    :    2362      4     12498.5     26000  48.1      50     8985     7027     9988  27.0
2947 weights_run2_702849.pb.gz    :    2362      4     12578.5     26000  48.4      50     8740     7677     9583  29.5
2948 weights_run2_703253.pb.gz    :    2362      4     12303.5     26000  47.3      50     8578     7451     9971  28.7
2949 weights_run2_702607.pb.gz    :    2362      4     12361.0     26000  47.5      50     8664     7394     9942  28.4
2950 weights_run2_702172.pb.gz    :    2362      4     12606.0     26000  48.5      50     8995     7222     9783  27.8
2951 weights_run2_702517.pb.gz    :    2362      5     12294.0     26000  47.3      50     8661     7266    10073  27.9
2952 weights_run2_700958.pb.gz    :    2362      4     12604.0     26000  48.5      50     8638     7932     9430  30.5
2953 weights_run2_702284.pb.gz    :    2362      4     12351.0     26000  47.5      50     8642     7418     9940  28.5
2954 weights_run2_702004.pb.gz    :    2362      4     12335.0     26000  47.4      50     8595     7480     9925  28.8
2955 weights_run2_701101.pb.gz    :    2361      4     12506.5     26000  48.1      50     8544     7925     9531  30.5
2956 weights_run2_702804.pb.gz    :    2361      4     12548.0     26000  48.3      50     8622     7852     9526  30.2
2957 weights_run2_702293.pb.gz    :    2361      4     12300.0     26000  47.3      50     8372     7856     9772  30.2
2958 weights_run2_702612.pb.gz    :    2361      4     12369.0     26000  47.6      50     8619     7500     9881  28.8
2959 weights_run2_702821.pb.gz    :    2361      5     12489.0     26000  48.0      50     8737     7504     9759  28.9
2960 weights_run2_701065.pb.gz    :    2361      4     12558.5     26000  48.3      50     8572     7973     9455  30.7
2961 weights_run2_701040.pb.gz    :    2361      4     12498.0     26000  48.1      50     8424     8148     9428  31.3
2962 weights_run2_702006.pb.gz    :    2361      4     12353.0     26000  47.5      50     8493     7720     9787  29.7
2963 weights_run2_702097.pb.gz    :    2361      5     12428.5     26000  47.8      50     8679     7499     9822  28.8
2964 weights_run2_702750.pb.gz    :    2361      4     12433.0     26000  47.8      50     8676     7514     9810  28.9
2965 weights_run2_590922.pb.gz    :    2361      4     12652.0     26000  48.7      50     8664     7976     9360  30.7
2966 weights_run2_702789.pb.gz    :    2361      5     12447.5     26000  47.9      50     8559     7777     9664  29.9
2967 weights_run2_702107.pb.gz    :    2361      4     12527.0     26000  48.2      50     8813     7428     9759  28.6
2968 weights_run2_700934.pb.gz    :    2361      4     12601.5     26000  48.5      50     8508     8187     9305  31.5
2969 weights_run2_702666.pb.gz    :    2361      4     12437.0     26000  47.8      50     8532     7810     9658  30.0
2970 weights_run2_702176.pb.gz    :    2361      4     12483.5     26000  48.0      50     8903     7161     9936  27.5
2971 weights_run2_702539.pb.gz    :    2361      4     12384.0     26000  47.6      50     8615     7538     9847  29.0
2972 weights_run2_590951.pb.gz    :    2361      4     11666.5     24000  48.6      50     8149     7035     8816  29.3
2973 weights_run2_702100.pb.gz    :    2361      4     12518.0     26000  48.1      50     8808     7420     9772  28.5
2974 weights_run2_700938.pb.gz    :    2361      4     12596.5     26000  48.4      50     8561     8071     9368  31.0
2975 weights_run2_702868.pb.gz    :    2361      4     12539.0     26000  48.2      50     8775     7528     9697  29.0
2976 weights_run2_701062.pb.gz    :    2361      4     12542.0     26000  48.2      50     8601     7882     9517  30.3
2977 weights_run2_702525.pb.gz    :    2361      5     12404.0     26000  47.7      50     8522     7764     9714  29.9
2978 weights_run2_702076.pb.gz    :    2361      4     12443.5     26000  47.9      50     8865     7157     9978  27.5
2979 weights_run2_702889.pb.gz    :    2361      5     12498.5     26000  48.1      50     8662     7673     9665  29.5
2980 weights_run2_702239.pb.gz    :    2361      4     12476.5     26000  48.0      50     8708     7537     9755  29.0
2981 weights_run2_590845.pb.gz    :    2361      4     12722.0     26000  48.9      50     8710     8024     9266  30.9
2982 weights_run2_703290.pb.gz    :    2361      4     12335.0     26000  47.4      50     8641     7388     9971  28.4
2983 weights_run2_702747.pb.gz    :    2361      4     12426.0     26000  47.8      50     8713     7426     9861  28.6
2984 weights_run2_702351.pb.gz    :    2361      4     12384.5     26000  47.6      50     8923     6923    10154  26.6
2985 weights_run2_590940.pb.gz    :    2361      4     11684.0     24000  48.7      50     8059     7250     8691  30.2
2986 weights_run2_702988.pb.gz    :    2361      4     12337.5     26000  47.5      50     8537     7601     9862  29.2
2987 weights_run2_702887.pb.gz    :    2361      5     12475.5     26000  48.0      50     8799     7353     9848  28.3
2988 weights_run2_702689.pb.gz    :    2361      4     12375.0     26000  47.6      50     8394     7962     9644  30.6
2989 weights_run2_701594.pb.gz    :    2361      4     12285.5     26000  47.3      50     8357     7857     9786  30.2
2990 weights_run2_702925.pb.gz    :    2361      4     12503.0     26000  48.1      50     8717     7572     9711  29.1
2991 weights_run2_702619.pb.gz    :    2361      4     12256.5     26000  47.1      50     8535     7443    10022  28.6
2992 weights_run2_590796.pb.gz    :    2361      4     12928.5     26000  49.7      50     8976     7905     9119  30.4
2993 weights_run2_700981.pb.gz    :    2361      4     12606.5     26000  48.5      50     8744     7725     9531  29.7
2994 weights_run2_703222.pb.gz    :    2361      4     12373.5     26000  47.6      50     8474     7799     9727  30.0
2995 weights_run2_700960.pb.gz    :    2361      4     12634.0     26000  48.6      50     8824     7620     9556  29.3
2996 weights_run2_702232.pb.gz    :    2361      4     12334.5     26000  47.4      50     8663     7343     9994  28.2
2997 weights_run2_702695.pb.gz    :    2361      4     12377.0     26000  47.6      50     8503     7748     9749  29.8
2998 weights_run2_701089.pb.gz    :    2361      4     12547.0     26000  48.3      50     8589     7916     9495  30.4
2999 weights_run2_700908.pb.gz    :    2361      4     12729.5     26000  49.0      50     8968     7523     9509  28.9
3000 weights_run2_701195.pb.gz    :    2361      5     12300.0     26000  47.3      50     8413     7774     9813  29.9
3001 weights_run2_703318.pb.gz    :    2361      4     12251.5     26000  47.1      50     8631     7241    10128  27.9
3002 weights_run2_702447.pb.gz    :    2361      4     12480.0     26000  48.0      50     8595     7770     9635  29.9
3003 weights_run2_702604.pb.gz    :    2361      4     12459.0     26000  47.9      50     8655     7608     9737  29.3
3004 weights_run2_703213.pb.gz    :    2361      4     12303.5     26000  47.3      50     8470     7667     9863  29.5
3005 weights_run2_703339.pb.gz    :    2361      4     12182.0     26000  46.9      50     8369     7626    10005  29.3
3006 weights_run2_701047.pb.gz    :    2361      4     12466.0     26000  47.9      50     8354     8224     9422  31.6
3007 weights_run2_701080.pb.gz    :    2361      4     12537.5     26000  48.2      50     8477     8121     9402  31.2
3008 weights_run2_702189.pb.gz    :    2361      3     12385.0     26000  47.6      50     8495     7780     9725  29.9
3009 weights_run2_701127.pb.gz    :    2361      4     12505.0     26000  48.1      50     8540     7930     9530  30.5
3010 weights_run2_590972.pb.gz    :    2361      4     11496.5     24000  47.9      50     8071     6851     9078  28.5
3011 weights_run2_702464.pb.gz    :    2361      4     12556.0     26000  48.3      50     8621     7870     9509  30.3
3012 weights_run2_702255.pb.gz    :    2361      4     12309.0     26000  47.3      50     8669     7280    10051  28.0
3013 weights_run2_702127.pb.gz    :    2361      4     12357.0     26000  47.5      50     8717     7280    10003  28.0
3014 weights_run2_702110.pb.gz    :    2361      4     12523.0     26000  48.2      50     8800     7446     9754  28.6
3015 weights_run2_703273.pb.gz    :    2361      4     12233.0     26000  47.0      50     8280     7906     9814  30.4
3016 weights_run2_700879.pb.gz    :    2361      4     12874.0     26000  49.5      50     8989     7770     9241  29.9
3017 weights_run2_702297.pb.gz    :    2361      4     12409.0     26000  47.7      50     8717     7384     9899  28.4
3018 weights_run2_702472.pb.gz    :    2361      4     12529.5     26000  48.2      50     9058     6943     9999  26.7
3019 weights_run2_702651.pb.gz    :    2361      4     12323.0     26000  47.4      50     8301     8044     9655  30.9
3020 weights_run2_702221.pb.gz    :    2361      4     12330.0     26000  47.4      50     8688     7284    10028  28.0
3021 weights_run2_701073.pb.gz    :    2361      4     12520.5     26000  48.2      50     8387     8267     9346  31.8
3022 weights_run2_701064.pb.gz    :    2361      4     12527.5     26000  48.2      50     8515     8025     9460  30.9
3023 weights_run2_703294.pb.gz    :    2361      5     12353.0     26000  47.5      50     8611     7484     9905  28.8
3024 weights_run2_702048.pb.gz    :    2361      4     12345.5     26000  47.5      50     8736     7219    10045  27.8
3025 weights_run2_702122.pb.gz    :    2361      5     12345.5     26000  47.5      50     8568     7555     9877  29.1
3026 weights_run2_701029.pb.gz    :    2361      4     12516.5     26000  48.1      50     8554     7925     9521  30.5
3027 weights_run2_702501.pb.gz    :    2361      4     12443.5     26000  47.9      50     8673     7541     9786  29.0
3028 weights_run2_702790.pb.gz    :    2361      4     12426.0     26000  47.8      50     8647     7558     9795  29.1
3029 weights_run2_701222.pb.gz    :    2361      4     12274.0     26000  47.2      50     8352     7844     9804  30.2
3030 weights_run2_703217.pb.gz    :    2361      4     12402.5     26000  47.7      50     8566     7673     9761  29.5
3031 weights_run2_701061.pb.gz    :    2361      4     12494.5     26000  48.1      50     8394     8201     9405  31.5
3032 weights_run2_701146.pb.gz    :    2361      4     12341.5     26000  47.5      50     8356     7971     9673  30.7
3033 weights_run2_702622.pb.gz    :    2361      4     12347.5     26000  47.5      50     8520     7655     9825  29.4
3034 weights_run2_702712.pb.gz    :    2361      4     12403.5     26000  47.7      50     8462     7883     9655  30.3
3035 weights_run2_701582.pb.gz    :    2361      4     12235.0     26000  47.1      50     8180     8110     9710  31.2
3036 weights_run2_702779.pb.gz    :    2361      4     12449.5     26000  47.9      50     8692     7515     9793  28.9
3037 weights_run2_702151.pb.gz    :    2361      4     12559.0     26000  48.3      50     8747     7624     9629  29.3
3038 weights_run2_702229.pb.gz    :    2361      4     12337.5     26000  47.5      50     8633     7409     9958  28.5
3039 weights_run2_590970.pb.gz    :    2361      4     11477.0     24000  47.8      50     7853     7248     8899  30.2
3040 weights_run2_700977.pb.gz    :    2361      4     12589.5     26000  48.4      50     8663     7853     9484  30.2
3041 weights_run2_590806.pb.gz    :    2361      4     12769.5     26000  49.1      50     8714     8111     9175  31.2
3042 weights_run2_702111.pb.gz    :    2361      4     12571.0     26000  48.4      50     8863     7416     9721  28.5
3043 weights_run2_701585.pb.gz    :    2361      4     12216.5     26000  47.0      50     8031     8371     9598  32.2
3044 weights_run2_702002.pb.gz    :    2361      4     12341.0     26000  47.5      50     8581     7520     9899  28.9
3045 weights_run2_590805.pb.gz    :    2361      4     12834.0     26000  49.4      50     8941     7786     9273  29.9
3046 weights_run2_703101.pb.gz    :    2361      4     12292.0     26000  47.3      50     8493     7598     9909  29.2
3047 weights_run2_702769.pb.gz    :    2361      4     12463.5     26000  47.9      50     8748     7431     9821  28.6
3048 weights_run2_702418.pb.gz    :    2361      4     12439.0     26000  47.8      50     8790     7298     9912  28.1
3049 weights_run2_702969.pb.gz    :    2361      4     12353.5     26000  47.5      50     8678     7351     9971  28.3
3050 weights_run2_703099.pb.gz    :    2361      4     12257.0     26000  47.1      50     8554     7406    10040  28.5
3051 weights_run2_703168.pb.gz    :    2361      4     12255.5     26000  47.1      50     8598     7315    10087  28.1
3052 weights_run2_590918.pb.gz    :    2361      4     12568.5     26000  48.3      50     8708     7721     9571  29.7
3053 weights_run2_590913.pb.gz    :    2361      4     12606.5     26000  48.5      50     8848     7517     9635  28.9
3054 weights_run2_700929.pb.gz    :    2361      3     12598.0     26000  48.5      50     8643     7910     9447  30.4
3055 weights_run2_703310.pb.gz    :    2361      5     12184.5     26000  46.9      50     8506     7357    10137  28.3
3056 weights_run2_702735.pb.gz    :    2361      4     12432.5     26000  47.8      50     8479     7907     9614  30.4
3057 weights_run2_703430.pb.gz    :    2361      4     12185.0     26000  46.9      50     8449     7472    10079  28.7
3058 weights_run2_701075.pb.gz    :    2361      4     12517.0     26000  48.1      50     8495     8044     9461  30.9
3059 weights_run2_703327.pb.gz    :    2361      4     12200.5     26000  46.9      50     8320     7761     9919  29.9
3060 weights_run2_702339.pb.gz    :    2361      4     12410.5     26000  47.7      51     8838     7145    10017  27.5
3061 weights_run2_702672.pb.gz    :    2361      4     12386.0     26000  47.6      50     8516     7740     9744  29.8
3062 weights_run2_702813.pb.gz    :    2361      4     12473.5     26000  48.0      50     8737     7473     9790  28.7
3063 weights_run2_702241.pb.gz    :    2361      4     12499.5     26000  48.1      50     8838     7323     9839  28.2
3064 weights_run2_701053.pb.gz    :    2361      4     12604.0     26000  48.5      50     8405     8398     9197  32.3
3065 weights_run2_702913.pb.gz    :    2361      4     12560.5     26000  48.3      50     8642     7837     9521  30.1
3066 weights_run2_590819.pb.gz    :    2361      4     12807.5     26000  49.3      50     8749     8117     9134  31.2
3067 weights_run2_702414.pb.gz    :    2361      4     12466.0     26000  47.9      50     8628     7676     9696  29.5
3068 weights_run2_702256.pb.gz    :    2361      5     12322.0     26000  47.4      50     8707     7230    10063  27.8
3069 weights_run2_590920.pb.gz    :    2361      4     12615.0     26000  48.5      50     8523     8184     9293  31.5
3070 weights_run2_701581.pb.gz    :    2361      4     12175.0     26000  46.8      50     8227     7896     9877  30.4
3071 weights_run2_700927.pb.gz    :    2361      3     12693.0     26000  48.8      50     8746     7894     9360  30.4
3072 weights_run2_701217.pb.gz    :    2361      4     12253.0     26000  47.1      50     8257     7992     9751  30.7
3073 weights_run2_590962.pb.gz    :    2361      4     11626.5     24000  48.4      50     8077     7099     8824  29.6
3074 weights_run2_702615.pb.gz    :    2361      4     12325.0     26000  47.4      50     8647     7356     9997  28.3
3075 weights_run2_701205.pb.gz    :    2361      4     12348.5     26000  47.5      50     8487     7723     9790  29.7
3076 weights_run2_700968.pb.gz    :    2360      4     12635.5     26000  48.6      50     8881     7509     9610  28.9
3077 weights_run2_702924.pb.gz    :    2360      4     12481.5     26000  48.0      50     8651     7661     9688  29.5
3078 weights_run2_702780.pb.gz    :    2360      4     12445.0     26000  47.9      50     8695     7500     9805  28.8
3079 weights_run2_702668.pb.gz    :    2360      4     12352.0     26000  47.5      50     8572     7560     9868  29.1
3080 weights_run2_702768.pb.gz    :    2360      4     12359.5     26000  47.5      50     8653     7413     9934  28.5
3081 weights_run2_701157.pb.gz    :    2360      4     12383.0     26000  47.6      50     8361     8044     9595  30.9
3082 weights_run2_702865.pb.gz    :    2360      4     12497.0     26000  48.1      50     8597     7800     9603  30.0
3083 weights_run2_702788.pb.gz    :    2360      4     12323.0     26000  47.4      50     8611     7424     9965  28.6
3084 weights_run2_702078.pb.gz    :    2360      4     12411.5     26000  47.7      50     8737     7349     9914  28.3
3085 weights_run2_702499.pb.gz    :    2360      4     12373.0     26000  47.6      50     8486     7774     9740  29.9
3086 weights_run2_701185.pb.gz    :    2360      4     12423.5     26000  47.8      50     8361     8125     9514  31.3
3087 weights_run2_702361.pb.gz    :    2360      4     12378.5     26000  47.6      50     8685     7387     9928  28.4
3088 weights_run2_703376.pb.gz    :    2360      4     12265.0     26000  47.2      50     8443     7644     9913  29.4
3089 weights_run2_700925.pb.gz    :    2360      4     12554.5     26000  48.3      50     8605     7899     9496  30.4
3090 weights_run2_590863.pb.gz    :    2360      4     12730.5     26000  49.0      50     8697     8067     9236  31.0
3091 weights_run2_702663.pb.gz    :    2360      3     12329.0     26000  47.4      50     8493     7672     9835  29.5
3092 weights_run2_703094.pb.gz    :    2360      4     12375.5     26000  47.6      50     8578     7595     9827  29.2
3093 weights_run2_702910.pb.gz    :    2360      4     12446.5     26000  47.9      50     8835     7223     9942  27.8
3094 weights_run2_702901.pb.gz    :    2360      4     12423.0     26000  47.8      50     8465     7916     9619  30.4
3095 weights_run2_590881.pb.gz    :    2360      4     12637.5     26000  48.6      50     8793     7689     9518  29.6
3096 weights_run2_702195.pb.gz    :    2360      4     12378.0     26000  47.6      50     8677     7402     9921  28.5
3097 weights_run2_701156.pb.gz    :    2360      4     12410.5     26000  47.7      50     8408     8005     9587  30.8
3098 weights_run2_703218.pb.gz    :    2360      4     12377.5     26000  47.6      50     8467     7821     9712  30.1
3099 weights_run2_702904.pb.gz    :    2360      4     12508.5     26000  48.1      50     8687     7643     9670  29.4
3100 weights_run3_714320.pb.gz    :    2360      4     13199.5     26000  50.8      50     9413     7573     9014  29.1
3101 weights_run2_702938.pb.gz    :    2360      4     12367.5     26000  47.6      50     8310     8115     9575  31.2
3102 weights_run2_702981.pb.gz    :    2360      4     12297.0     26000  47.3      50     8496     7602     9902  29.2
3103 weights_run2_702208.pb.gz    :    2360      4     12412.0     26000  47.7      50     8606     7612     9782  29.3
3104 weights_run2_590968.pb.gz    :    2360      4     11486.0     24000  47.9      50     7957     7058     8985  29.4
3105 weights_run2_702959.pb.gz    :    2360      4     12398.5     26000  47.7      51     8674     7449     9877  28.6
3106 weights_run2_702560.pb.gz    :    2360      5     12435.5     26000  47.8      50     8669     7533     9798  29.0
3107 weights_run2_590813.pb.gz    :    2360      4     12753.5     26000  49.1      50     8679     8149     9172  31.3
3108 weights_run2_702791.pb.gz    :    2360      5     12407.0     26000  47.7      50     8517     7780     9703  29.9
3109 weights_run2_590879.pb.gz    :    2360      4     12568.5     26000  48.3      50     8782     7573     9645  29.1
3110 weights_run2_702891.pb.gz    :    2360      4     12434.0     26000  47.8      50     8734     7400     9866  28.5
3111 weights_run2_702996.pb.gz    :    2360      4     12357.5     26000  47.5      50     8789     7137    10074  27.4
3112 weights_run2_702370.pb.gz    :    2360      4     12404.5     26000  47.7      50     8728     7353     9919  28.3
3113 weights_run2_700980.pb.gz    :    2360      4     12536.5     26000  48.2      50     8861     7351     9788  28.3
3114 weights_run2_703295.pb.gz    :    2360      4     12212.5     26000  47.0      50     8562     7301    10137  28.1
3115 weights_run2_703400.pb.gz    :    2360      4     12149.0     26000  46.7      50     8343     7612    10045  29.3
3116 weights_run2_590882.pb.gz    :    2360      4     12650.0     26000  48.7      50     8661     7978     9361  30.7
3117 weights_run2_700964.pb.gz    :    2360      4     12620.5     26000  48.5      50     8766     7709     9525  29.6
3118 weights_run2_702385.pb.gz    :    2360      4     12361.0     26000  47.5      50     8713     7296     9991  28.1
3119 weights_run2_703117.pb.gz    :    2360      4     12362.0     26000  47.5      50     8597     7530     9873  29.0
3120 weights_run2_702260.pb.gz    :    2360      4     12214.5     26000  47.0      50     8619     7191    10190  27.7
3121 weights_run2_590906.pb.gz    :    2360      4     12544.0     26000  48.2      50     8564     7960     9476  30.6
3122 weights_run2_702575.pb.gz    :    2360      4     12374.0     26000  47.6      50     8543     7662     9795  29.5
3123 weights_run2_701590.pb.gz    :    2360      4     12266.5     26000  47.2      50     8049     8435     9516  32.4
3124 weights_run2_702888.pb.gz    :    2360      4     12491.0     26000  48.0      50     8743     7496     9761  28.8
3125 weights_run2_701086.pb.gz    :    2360      4     12538.5     26000  48.2      50     8645     7787     9568  29.9
3126 weights_run2_703210.pb.gz    :    2360      4     12385.5     26000  47.6      50     8663     7445     9892  28.6
3127 weights_run2_702625.pb.gz    :    2360      4     12384.0     26000  47.6      50     8594     7580     9826  29.2
3128 weights_run2_703232.pb.gz    :    2360      4     12310.5     26000  47.3      50     8608     7405     9987  28.5
3129 weights_run2_702348.pb.gz    :    2360      4     12317.5     26000  47.4      50     8802     7031    10167  27.0
3130 weights_run2_702767.pb.gz    :    2360      4     12465.5     26000  47.9      50     8642     7647     9711  29.4
3131 weights_run2_703417.pb.gz    :    2360      4     12111.0     26000  46.6      50     8444     7334    10222  28.2
3132 weights_run2_702639.pb.gz    :    2360      4     12349.0     26000  47.5      50     8544     7610     9846  29.3
3133 weights_run2_701232.pb.gz    :    2360      4     12325.5     26000  47.4      50     8556     7539     9905  29.0
3134 weights_run2_702890.pb.gz    :    2360      4     12411.0     26000  47.7      50     8703     7416     9881  28.5
3135 weights_run2_590916.pb.gz    :    2360      4     12524.0     26000  48.2      50     8560     7928     9512  30.5
3136 weights_run2_702911.pb.gz    :    2360      4     12432.0     26000  47.8      50     8598     7668     9734  29.5
3137 weights_run2_701249.pb.gz    :    2360      4     12196.5     26000  46.9      50     8370     7653     9977  29.4
3138 weights_run3_714323.pb.gz    :    2360      4     13113.5     26000  50.4      50     9270     7687     9043  29.6
3139 weights_run3_714315.pb.gz    :    2360      5     13299.5     26000  51.2      50     9796     7007     9197  26.9
3140 weights_run2_703119.pb.gz    :    2360      4     12296.5     26000  47.3      50     8586     7421     9993  28.5
3141 weights_run2_702709.pb.gz    :    2360      4     12423.5     26000  47.8      50     8479     7889     9632  30.3
3142 weights_run2_703086.pb.gz    :    2360      4     12328.5     26000  47.4      50     8591     7475     9934  28.8
3143 weights_run2_701137.pb.gz    :    2360      4     12335.5     26000  47.4      50     8475     7721     9804  29.7
3144 weights_run2_700909.pb.gz    :    2360      4     12649.0     26000  48.6      50     8848     7602     9550  29.2
3145 weights_run2_702080.pb.gz    :    2360      4     12440.0     26000  47.8      50     8730     7420     9850  28.5
3146 weights_run2_702445.pb.gz    :    2360      4     12483.0     26000  48.0      50     8687     7592     9721  29.2
3147 weights_run2_590949.pb.gz    :    2360      4     11628.0     24000  48.5      50     8179     6898     8923  28.7
3148 weights_run2_702688.pb.gz    :    2360      4     12422.0     26000  47.8      50     8631     7582     9787  29.2
3149 weights_run2_702156.pb.gz    :    2360      4     12530.5     26000  48.2      50     8886     7289     9825  28.0
3150 weights_run2_700922.pb.gz    :    2360      4     12635.5     26000  48.6      50     8628     8015     9357  30.8
3151 weights_run2_702833.pb.gz    :    2360      4     12487.0     26000  48.0      50     8759     7456     9785  28.7
3152 weights_run2_701998.pb.gz    :    2360      4     12355.5     26000  47.5      50     8660     7391     9949  28.4
3153 weights_run2_701128.pb.gz    :    2360      4     12382.0     26000  47.6      50     8318     8128     9554  31.3
3154 weights_run2_700973.pb.gz    :    2360      4     12501.0     26000  48.1      51     8579     7844     9577  30.2
3155 weights_run2_703046.pb.gz    :    2360      4     12286.0     26000  47.3      50     8420     7732     9848  29.7
3156 weights_run2_703127.pb.gz    :    2360      4     12232.0     26000  47.0      50     8409     7646     9945  29.4
3157 weights_run2_590864.pb.gz    :    2360      4     12626.0     26000  48.6      50     8573     8106     9321  31.2
3158 weights_run2_702912.pb.gz    :    2360      4     12502.5     26000  48.1      50     8858     7289     9853  28.0
3159 weights_run2_703446.pb.gz    :    2360      5     12045.5     26000  46.3      50     8381     7329    10290  28.2
3160 weights_run2_702475.pb.gz    :    2360      4     12383.0     26000  47.6      50     8499     7768     9733  29.9
3161 weights_run2_590852.pb.gz    :    2360      4     12734.0     26000  49.0      50     8637     8194     9169  31.5
3162 weights_run2_702209.pb.gz    :    2360      4     12403.5     26000  47.7      50     8650     7507     9843  28.9
3163 weights_run2_703162.pb.gz    :    2360      4     12227.0     26000  47.0      50     8468     7518    10014  28.9
3164 weights_run2_702199.pb.gz    :    2360      4     12448.0     26000  47.9      50     8626     7644     9730  29.4
3165 weights_run2_702242.pb.gz    :    2360      4     12449.5     26000  47.9      50     8825     7249     9926  27.9
3166 weights_run2_701124.pb.gz    :    2360      4     12347.0     26000  47.5      50     8340     8014     9646  30.8
3167 weights_run2_702875.pb.gz    :    2360      4     12438.5     26000  47.8      50     8638     7601     9761  29.2
3168 weights_run2_703214.pb.gz    :    2360      4     12325.5     26000  47.4      50     8563     7525     9912  28.9
3169 weights_run2_702008.pb.gz    :    2360      4     12239.5     26000  47.1      50     8440     7599     9961  29.2
3170 weights_run2_700961.pb.gz    :    2360      4     12561.5     26000  48.3      50     8725     7673     9602  29.5
3171 weights_run2_702264.pb.gz    :    2360      4     12239.0     26000  47.1      50     8515     7448    10037  28.6
3172 weights_run2_700991.pb.gz    :    2360      4     12523.0     26000  48.2      50     8668     7710     9622  29.7
3173 weights_run2_702699.pb.gz    :    2360      4     12331.5     26000  47.4      50     8533     7597     9870  29.2
3174 weights_run2_701250.pb.gz    :    2360      4     12133.0     26000  46.7      50     8339     7588    10073  29.2
3175 weights_run2_702802.pb.gz    :    2360      4     12357.5     26000  47.5      50     8548     7619     9833  29.3
3176 weights_run2_702734.pb.gz    :    2360      4     12347.5     26000  47.5      50     8482     7731     9787  29.7
3177 weights_run2_702806.pb.gz    :    2360      5     12454.5     26000  47.9      50     8621     7667     9712  29.5
3178 weights_run2_702812.pb.gz    :    2360      4     12408.0     26000  47.7      50     8767     7282     9951  28.0
3179 weights_run2_590966.pb.gz    :    2360      4     11453.5     24000  47.7      50     7933     7041     9026  29.3
3180 weights_run2_702349.pb.gz    :    2360      4     12267.5     26000  47.2      50     8818     6899    10283  26.5
3181 weights_run2_702096.pb.gz    :    2360      4     12379.5     26000  47.6      50     8652     7455     9893  28.7
3182 weights_run2_701106.pb.gz    :    2360      4     12443.0     26000  47.9      50     8404     8078     9518  31.1
3183 weights_run2_702503.pb.gz    :    2360      4     12469.0     26000  48.0      50     8779     7380     9841  28.4
3184 weights_run2_702598.pb.gz    :    2360      4     12340.0     26000  47.5      51     8593     7494     9913  28.8
3185 weights_run2_590876.pb.gz    :    2360      5     12529.5     26000  48.2      50     8687     7685     9628  29.6
3186 weights_run2_702437.pb.gz    :    2360      4     12503.5     26000  48.1      50     8754     7499     9747  28.8
