
   # PLAYER                       :  RATING  ERROR     POINTS    PLAYED   (%)  CFS(%)        W       D        L  D(%)
5907 weights_run2_590255.pb.gz    :    2064     16     2193.0      6000  36.5      50     1846     694     3460  11.6
5908 weights_run2_58042.pb.gz     :    2064     14     1866.0      6000  31.1      50     1728     276     3996   4.6
5909 weights_run2_700119.pb.gz    :    2064     13     2019.0      6000  33.6      51     1581     876     3543  14.6
5910 weights_run2_590141.pb.gz    :    2064     15     2291.0      6000  38.2      50     1674    1234     3092  20.6
5911 weights_run2_590245.pb.gz    :    2064     16     2061.5      6000  34.4      51     1837     449     3714   7.5
5912 weights_run2_590172.pb.gz    :    2063     16     2146.0      6000  35.8      51     1715     862     3423  14.4
5913 weights_run2_590277.pb.gz    :    2063     14     2082.0      6000  34.7      52     1843     478     3679   8.0
5914 weights_run2_590201.pb.gz    :    2062     16     2285.0      6000  38.1      50     1808     954     3238  15.9
5915 weights_run2_700125.pb.gz    :    2062     13     2045.0      6000  34.1      51     1597     896     3507  14.9
5916 weights_run2_590235.pb.gz    :    2062     13     2143.5      6000  35.7      50     1869     549     3582   9.2
5917 weights_run2_590266.pb.gz    :    2062     16     2111.0      6000  35.2      50     1729     764     3507  12.7
5918 weights_run2_58175.pb.gz     :    2062     13     2031.0      6000  33.9      50     1764     534     3702   8.9
5919 weights_run2_590244.pb.gz    :    2062     14     2144.0      6000  35.7      51     1912     464     3624   7.7
5920 weights_run2_58183.pb.gz     :    2062     15     2097.0      6000  35.0      50     1954     286     3760   4.8
5921 weights_run2_590395.pb.gz    :    2062     15     2210.5      6000  36.8      52     1459    1503     3038  25.1
5922 weights_run2_58192.pb.gz     :    2061     15     2052.5      6000  34.2      50     1766     573     3661   9.6
5923 weights_run2_700078.pb.gz    :    2061     15     2051.5      6000  34.2      52     1508    1087     3405  18.1
5924 weights_run2_700099.pb.gz    :    2061     14     2039.0      6000  34.0      50     1692     694     3614  11.6
5925 weights_run2_700127.pb.gz    :    2060     15     2003.5      6000  33.4      51     1693     621     3686  10.3
5926 weights_run2_700090.pb.gz    :    2060     13     1986.0      6000  33.1      53     1627     718     3655  12.0
5927 weights_run2_590396.pb.gz    :    2060     15     2018.5      6000  33.6      50     1366    1305     3329  21.8
5928 weights_run2_590085.pb.gz    :    2060     16     2259.5      6000  37.7      50     1951     617     3432  10.3
5929 weights_run2_590358.pb.gz    :    2060     16     1917.5      6000  32.0      50     1316    1203     3481  20.1
5930 weights_run2_590174.pb.gz    :    2059     14     2223.5      6000  37.1      51     2005     437     3558   7.3
5931 weights_run2_590387.pb.gz    :    2059     14     2070.0      6000  34.5      50     1703     734     3563  12.2
5932 weights_run2_590381.pb.gz    :    2059     14     2054.0      6000  34.2      51     1353    1402     3245  23.4
5933 weights_run2_590353.pb.gz    :    2059     15     1844.5      6000  30.7      51     1344    1001     3655  16.7
5934 weights_run2_700121.pb.gz    :    2059     14     2081.0      6000  34.7      50     1689     784     3527  13.1
5935 weights_run2_58195.pb.gz     :    2059     15     2010.0      6000  33.5      51     1797     426     3777   7.1
5936 weights_run2_590146.pb.gz    :    2058     15     2171.0      6000  36.2      50     1885     572     3543   9.5
5937 weights_run2_700076.pb.gz    :    2058     15     2080.5      6000  34.7      52     1719     723     3558  12.1
5938 weights_run2_590150.pb.gz    :    2058     16     2251.0      6000  37.5      52     1829     844     3327  14.1
5939 weights_run2_700080.pb.gz    :    2057     14     1986.5      6000  33.1      50     1443    1087     3470  18.1
5940 weights_run2_590242.pb.gz    :    2057     15     2203.5      6000  36.7      50     1990     427     3583   7.1
5941 weights_run2_700061.pb.gz    :    2057     17     2221.0      6000  37.0      50     1706    1030     3264  17.2
5942 weights_run2_590216.pb.gz    :    2057     13     2339.0      6000  39.0      52     2106     466     3428   7.8
5943 weights_run2_590368.pb.gz    :    2056     17     2276.5      6000  37.9      51     1836     881     3283  14.7
5944 weights_run2_700110.pb.gz    :    2056     14     2071.5      6000  34.5      50     1824     495     3681   8.3
5945 weights_run2_590207.pb.gz    :    2056     15     2482.0      6000  41.4      50     1891    1182     2927  19.7
5946 weights_run2_590239.pb.gz    :    2056     14     2228.0      6000  37.1      50     1979     498     3523   8.3
5947 weights_run2_590370.pb.gz    :    2056     16     2158.0      6000  36.0      51     1721     874     3405  14.6
5948 weights_run3_714030.pb.gz    :    2056     16     2045.5      6000  34.1      51     1964     163     3873   2.7
5949 weights_run2_590213.pb.gz    :    2056     15     2131.0      6000  35.5      50     1721     820     3459  13.7
5950 weights_run2_58154.pb.gz     :    2055     15     2204.0      6000  36.7      51     1791     826     3383  13.8
5951 weights_run2_58161.pb.gz     :    2055     14     2159.5      6000  36.0      51     1916     487     3597   8.1
5952 weights_run2_700065.pb.gz    :    2055     15     2158.5      6000  36.0      50     1735     847     3418  14.1
5953 weights_run2_700088.pb.gz    :    2055     14     1971.5      6000  32.9      50     1541     861     3598  14.3
5954 weights_run2_590382.pb.gz    :    2055     15     2039.0      6000  34.0      50     1373    1332     3295  22.2
5955 weights_run2_58155.pb.gz     :    2055     14     2235.0      6000  37.3      50     1717    1036     3247  17.3
5956 weights_run2_590238.pb.gz    :    2055     14     2123.5      6000  35.4      51     1911     425     3664   7.1
5957 weights_run2_700095.pb.gz    :    2055     14     2061.0      6000  34.4      50     1700     722     3578  12.0
5958 weights_run2_700108.pb.gz    :    2055     16     1987.0      6000  33.1      50     1820     334     3846   5.6
5959 weights_run2_590388.pb.gz    :    2055     14     2236.5      6000  37.3      51     1871     731     3398  12.2
5960 weights_run2_58165.pb.gz     :    2054     16     2242.5      6000  37.4      50     1946     593     3461   9.9
5961 weights_run2_700096.pb.gz    :    2054     14     2060.0      6000  34.3      51     1767     586     3647   9.8
5962 weights_run2_590343.pb.gz    :    2054     14     2054.0      6000  34.2      50     1681     746     3573  12.4
5963 weights_run2_700111.pb.gz    :    2054     15     2119.5      6000  35.3      50     1837     565     3598   9.4
5964 weights_run2_590163.pb.gz    :    2054     14     2138.0      6000  35.6      51     1702     872     3426  14.5
5965 weights_run2_700086.pb.gz    :    2054     14     2050.5      6000  34.2      51     1447    1207     3346  20.1
5966 weights_run2_590147.pb.gz    :    2053     14     2023.5      6000  33.7      50     1585     877     3538  14.6
5967 weights_run2_58164.pb.gz     :    2053     17     2121.5      6000  35.4      51     1878     487     3635   8.1
5968 weights_run2_590107.pb.gz    :    2053     15     2191.0      6000  36.5      50     1829     724     3447  12.1
5969 weights_run2_590271.pb.gz    :    2053     14     1973.0      6000  32.9      50     1736     474     3790   7.9
5970 weights_run2_58152.pb.gz     :    2053     16     2148.0      6000  35.8      50     1739     818     3443  13.6
5971 weights_run2_590243.pb.gz    :    2053     13     2080.5      6000  34.7      54     1865     431     3704   7.2
5972 weights_run2_590199.pb.gz    :    2052     16     2187.5      6000  36.5      50     1898     579     3523   9.7
5973 weights_run2_590237.pb.gz    :    2052     14     2045.0      6000  34.1      51     1814     462     3724   7.7
5974 weights_run2_590110.pb.gz    :    2052     16     2258.0      6000  37.6      51     1865     786     3349  13.1
5975 weights_run2_700112.pb.gz    :    2051     16     2203.0      6000  36.7      51     1898     610     3492  10.2
5976 weights_run2_590260.pb.gz    :    2051     15     2010.5      6000  33.5      50     1474    1073     3453  17.9
5977 weights_run2_590140.pb.gz    :    2051     15     2249.5      6000  37.5      51     1643    1213     3144  20.2
5978 weights_run2_590138.pb.gz    :    2051     15     2337.0      6000  39.0      50     1675    1324     3001  22.1
5979 weights_run2_58163.pb.gz     :    2051     17     2112.0      6000  35.2      50     1889     446     3665   7.4
5980 weights_run2_590160.pb.gz    :    2051     14     1967.5      6000  32.8      51     1705     525     3770   8.8
5981 weights_run2_590371.pb.gz    :    2050     15     2027.5      6000  33.8      51     1661     733     3606  12.2
5982 weights_run2_590337.pb.gz    :    2050     16     2238.5      6000  37.3      51     1730    1017     3253  16.9
5983 weights_run2_58162.pb.gz     :    2050     15     2098.0      6000  35.0      51     1878     440     3682   7.3
5984 weights_run2_590143.pb.gz    :    2050     15     2264.5      6000  37.7      50     1861     807     3332  13.4
5985 weights_run2_590230.pb.gz    :    2050     15     2248.5      6000  37.5      51     2024     449     3527   7.5
5986 weights_run2_590339.pb.gz    :    2050     16     2243.5      6000  37.4      53     1728    1031     3241  17.2
5987 weights_run2_590247.pb.gz    :    2049     14     2054.5      6000  34.2      52     1706     697     3597  11.6
5988 weights_run2_590369.pb.gz    :    2048     15     2069.0      6000  34.5      50     1661     816     3523  13.6
5989 weights_run2_590105.pb.gz    :    2048     15     2140.5      6000  35.7      50     1742     797     3461  13.3
5990 weights_run2_590253.pb.gz    :    2048     17     2234.5      6000  37.2      51     1768     933     3299  15.6
5991 weights_run2_590205.pb.gz    :    2048     14     2287.5      6000  38.1      51     1588    1399     3013  23.3
5992 weights_run2_590330.pb.gz    :    2047     15     2175.0      6000  36.3      50     1620    1110     3270  18.5
5993 weights_run2_590082.pb.gz    :    2047     15     2192.5      6000  36.5      50     1847     691     3462  11.5
5994 weights_run2_590122.pb.gz    :    2047     15     2361.5      6000  39.4      50     1922     879     3199  14.7
5995 weights_run2_590154.pb.gz    :    2047     14     2040.0      6000  34.0      51     1538    1004     3458  16.7
5996 weights_run2_590173.pb.gz    :    2047     16     2032.0      6000  33.9      50     1674     716     3610  11.9
5997 weights_run2_700046.pb.gz    :    2047     17     2068.5      6000  34.5      51     1366    1405     3229  23.4
5998 weights_run2_58068.pb.gz     :    2047     17     1641.5      6000  27.4      51     1256     771     3973  12.8
5999 weights_run2_590198.pb.gz    :    2046     15     2174.5      6000  36.2      50     1919     511     3570   8.5
6000 weights_run2_58160.pb.gz     :    2046     16     2148.5      6000  35.8      51     1836     625     3539  10.4
6001 weights_run2_590106.pb.gz    :    2046     15     2088.5      6000  34.8      51     1753     671     3576  11.2
6002 weights_run2_590036.pb.gz    :    2046     16     2430.5      6000  40.5      50     1842    1177     2981  19.6
6003 weights_run2_590145.pb.gz    :    2046     15     2123.5      6000  35.4      51     1923     401     3676   6.7
6004 weights_run2_700122.pb.gz    :    2046     14     1938.5      6000  32.3      50     1522     833     3645  13.9
6005 weights_run3_714029.pb.gz    :    2045     17     2229.0      6000  37.1      52     2142     174     3684   2.9
6006 weights_run2_590224.pb.gz    :    2045     15     2047.5      6000  34.1      50     1477    1141     3382  19.0
6007 weights_run2_590102.pb.gz    :    2045     17     2162.0      6000  36.0      51     1613    1098     3289  18.3
6008 weights_run2_590180.pb.gz    :    2045     16     2390.5      6000  39.8      51     1768    1245     2987  20.8
6009 weights_run2_700072.pb.gz    :    2044     14     1945.0      6000  32.4      51     1461     968     3571  16.1
6010 weights_run2_58056.pb.gz     :    2044     17     1794.5      6000  29.9      51     1687     215     4098   3.6
6011 weights_run2_590329.pb.gz    :    2044     15     2135.0      6000  35.6      53     1503    1264     3233  21.1
6012 weights_run2_590251.pb.gz    :    2043     17     2329.5      6000  38.8      50     1804    1051     3145  17.5
6013 weights_run2_590234.pb.gz    :    2043     16     2128.5      6000  35.5      52     1781     695     3524  11.6
6014 weights_run2_700085.pb.gz    :    2042     15     2106.5      6000  35.1      52     1445    1323     3232  22.1
6015 weights_run2_700025.pb.gz    :    2042     14     2385.0      6000  39.8      53     1838    1094     3068  18.2
6016 weights_run2_700058.pb.gz    :    2041     16     2257.0      6000  37.6      50     1706    1102     3192  18.4
6017 weights_run2_58170.pb.gz     :    2041     14     2245.0      6000  37.4      51     1922     646     3432  10.8
6018 weights_run2_590209.pb.gz    :    2041     15     2179.5      6000  36.3      51     1729     901     3370  15.0
6019 weights_run2_700093.pb.gz    :    2041     15     2025.0      6000  33.8      50     1610     830     3560  13.8
6020 weights_run2_590084.pb.gz    :    2041     17     2081.5      6000  34.7      50     1774     615     3611  10.3
6021 weights_run2_590104.pb.gz    :    2041     16     2103.5      6000  35.1      51     1597    1013     3390  16.9
6022 weights_run2_700028.pb.gz    :    2041     17     2408.5      6000  40.1      50     1658    1501     2841  25.0
6023 weights_run2_590267.pb.gz    :    2040     16     2059.0      6000  34.3      50     1729     660     3611  11.0
6024 weights_run2_590365.pb.gz    :    2040     15     2089.5      6000  34.8      51     1526    1127     3347  18.8
6025 weights_run2_590153.pb.gz    :    2040     15     2116.5      6000  35.3      53     1556    1121     3323  18.7
6026 weights_run2_590226.pb.gz    :    2039     18     2007.5      6000  33.5      53     1691     633     3676  10.6
6027 weights_run2_590218.pb.gz    :    2038     15     2221.0      6000  37.0      50     2017     408     3575   6.8
6028 weights_run2_590278.pb.gz    :    2038     13     1943.5      6000  32.4      51     1556     775     3669  12.9
6029 weights_run2_58062.pb.gz     :    2038     16     1802.0      6000  30.0      50     1435     734     3831  12.2
6030 weights_run2_590254.pb.gz    :    2038     15     2005.0      6000  33.4      52     1647     716     3637  11.9
6031 weights_run2_58184.pb.gz     :    2037     16     1907.5      6000  31.8      51     1828     159     4013   2.6
6032 weights_run2_700067.pb.gz    :    2037     16     1886.5      6000  31.4      50     1430     913     3657  15.2
6033 weights_run2_590268.pb.gz    :    2037     16     2014.0      6000  33.6      52     1695     638     3667  10.6
6034 weights_run2_590151.pb.gz    :    2036     16     2063.5      6000  34.4      50     1515    1097     3388  18.3
6035 weights_run2_700092.pb.gz    :    2036     14     1928.0      6000  32.1      51     1516     824     3660  13.7
6036 weights_run2_590101.pb.gz    :    2036     15     2151.0      6000  35.9      50     1635    1032     3333  17.2
6037 weights_run2_590175.pb.gz    :    2036     14     2045.5      6000  34.1      51     1863     365     3772   6.1
6038 weights_run2_590103.pb.gz    :    2036     16     2068.0      6000  34.5      52     1523    1090     3387  18.2
6039 weights_run2_590202.pb.gz    :    2035     15     1946.5      6000  32.4      51     1423    1047     3530  17.4
6040 weights_run2_590332.pb.gz    :    2035     16     2189.5      6000  36.5      51     1688    1003     3309  16.7
6041 weights_run2_58053.pb.gz     :    2035     15     2005.5      6000  33.4      50     1769     473     3758   7.9
6042 weights_run2_700052.pb.gz    :    2035     14     2107.0      6000  35.1      50     1524    1166     3310  19.4
6043 weights_run2_590336.pb.gz    :    2035     16     2143.5      6000  35.7      50     1743     801     3456  13.3
6044 weights_run2_700047.pb.gz    :    2035     17     2076.5      6000  34.6      50     1228    1697     3075  28.3
6045 weights_run2_590081.pb.gz    :    2035     16     2106.0      6000  35.1      50     1784     644     3572  10.7
6046 weights_run2_590119.pb.gz    :    2035     13     2251.0      6000  37.5      51     1903     696     3401  11.6
6047 weights_run2_590176.pb.gz    :    2034     15     2216.5      6000  36.9      51     1909     615     3476  10.3
6048 weights_run2_590108.pb.gz    :    2034     16     2082.5      6000  34.7      51     1684     797     3519  13.3
6049 weights_run2_700114.pb.gz    :    2034     16     2061.0      6000  34.4      50     1584     954     3462  15.9
6050 weights_run2_590212.pb.gz    :    2034     15     1926.5      6000  32.1      50     1473     907     3620  15.1
6051 weights_run2_590115.pb.gz    :    2034     16     2217.0      6000  37.0      51     1752     930     3318  15.5
6052 weights_run2_58168.pb.gz     :    2034     17     2190.5      6000  36.5      51     1745     891     3364  14.8
6053 weights_run2_590227.pb.gz    :    2033     16     2176.5      6000  36.3      51     1765     823     3412  13.7
6054 weights_run2_700048.pb.gz    :    2033     16     2230.0      6000  37.2      50     1459    1542     2999  25.7
6055 weights_run2_590182.pb.gz    :    2033     15     2190.0      6000  36.5      50     1593    1194     3213  19.9
6056 weights_run2_590149.pb.gz    :    2033     15     1898.5      6000  31.6      51     1608     581     3811   9.7
6057 weights_run2_590129.pb.gz    :    2033     15     2116.0      6000  35.3      50     1546    1140     3314  19.0
6058 weights_run2_590089.pb.gz    :    2033     14     2285.0      6000  38.1      50     1926     718     3356  12.0
6059 weights_run2_590200.pb.gz    :    2033     15     1967.0      6000  32.8      51     1607     720     3673  12.0
6060 weights_run2_700084.pb.gz    :    2033     15     1978.0      6000  33.0      50     1258    1440     3302  24.0
6061 weights_run2_590394.pb.gz    :    2033     16     2089.5      6000  34.8      50     1182    1815     3003  30.3
6062 weights_run2_590079.pb.gz    :    2033     17     2179.0      6000  36.3      51     1867     624     3509  10.4
6063 weights_run2_590137.pb.gz    :    2033     15     2153.0      6000  35.9      51     1360    1586     3054  26.4
6064 weights_run2_590083.pb.gz    :    2032     17     2038.0      6000  34.0      51     1673     730     3597  12.2
6065 weights_run2_590094.pb.gz    :    2032     18     2296.5      6000  38.3      50     1840     913     3247  15.2
6066 weights_run2_590128.pb.gz    :    2032     15     2195.0      6000  36.6      50     1493    1404     3103  23.4
6067 weights_run2_590241.pb.gz    :    2032     15     2069.0      6000  34.5      50     1821     496     3683   8.3
6068 weights_run2_590328.pb.gz    :    2032     15     1909.5      6000  31.8      51     1343    1133     3524  18.9
6069 weights_run2_58037.pb.gz     :    2032     15     1940.5      6000  32.3      50     1638     605     3757  10.1
6070 weights_run2_590087.pb.gz    :    2032     14     2120.0      6000  35.3      50     1889     462     3649   7.7
6071 weights_run2_590340.pb.gz    :    2031     14     2102.0      6000  35.0      50     1622     960     3418  16.0
6072 weights_run2_590223.pb.gz    :    2031     15     2086.0      6000  34.8      51     1364    1444     3192  24.1
6073 weights_run2_590054.pb.gz    :    2031     16     2391.5      6000  39.9      50     1938     907     3155  15.1
6074 weights_run2_590248.pb.gz    :    2031     15     2107.0      6000  35.1      51     1502    1210     3288  20.2
6075 weights_run2_590072.pb.gz    :    2031     16     2152.0      6000  35.9      50     1568    1168     3264  19.5
6076 weights_run2_590152.pb.gz    :    2031     15     2061.0      6000  34.4      51     1502    1118     3380  18.6
6077 weights_run2_590130.pb.gz    :    2030     13     2166.5      6000  36.1      50     1543    1247     3210  20.8
6078 weights_run2_590231.pb.gz    :    2030     15     2096.5      6000  34.9      51     1761     671     3568  11.2
6079 weights_run2_58167.pb.gz     :    2030     15     2144.5      6000  35.7      50     1702     885     3413  14.8
6080 weights_run2_590204.pb.gz    :    2030     15     1954.5      6000  32.6      50     1322    1265     3413  21.1
6081 weights_run2_590086.pb.gz    :    2030     15     2014.5      6000  33.6      51     1696     637     3667  10.6
6082 weights_run2_590111.pb.gz    :    2030     16     1878.5      6000  31.3      50     1564     629     3807  10.5
6083 weights_run2_590144.pb.gz    :    2030     17     2000.5      6000  33.3      50     1724     553     3723   9.2
6084 weights_run2_590331.pb.gz    :    2030     14     2038.0      6000  34.0      51     1501    1074     3425  17.9
6085 weights_run2_590059.pb.gz    :    2029     16     2279.5      6000  38.0      50     1769    1021     3210  17.0
6086 weights_run2_590071.pb.gz    :    2029     15     2190.0      6000  36.5      52     1565    1250     3185  20.8
6087 weights_run2_58058.pb.gz     :    2029     16     1673.0      6000  27.9      52     1462     422     4116   7.0
6088 weights_run2_590135.pb.gz    :    2028     15     2033.0      6000  33.9      50     1465    1136     3399  18.9
6089 weights_run2_590088.pb.gz    :    2028     13     2078.5      6000  34.6      50     1801     555     3644   9.3
6090 weights_run2_590113.pb.gz    :    2028     15     1954.5      6000  32.6      51     1720     469     3811   7.8
6091 weights_run2_58035.pb.gz     :    2028     16     2330.5      6000  38.8      50     1976     709     3315  11.8
6092 weights_run2_590069.pb.gz    :    2028     16     2236.0      6000  37.3      50     1559    1354     3087  22.6
6093 weights_run2_58172.pb.gz     :    2028     16     1979.0      6000  33.0      50     1619     720     3661  12.0
6094 weights_run2_590157.pb.gz    :    2028     15     1998.5      6000  33.3      52     1715     567     3718   9.4
6095 weights_run2_58171.pb.gz     :    2027     16     2061.0      6000  34.4      50     1721     680     3599  11.3
6096 weights_run2_590190.pb.gz    :    2027     16     2146.0      6000  35.8      54     1751     790     3459  13.2
6097 weights_run2_58153.pb.gz     :    2026     15     1942.5      6000  32.4      50     1510     865     3625  14.4
6098 weights_run2_58036.pb.gz     :    2026     18     2081.5      6000  34.7      51     1737     689     3574  11.5
6099 weights_run2_590075.pb.gz    :    2026     16     2205.0      6000  36.8      50     1628    1154     3218  19.2
6100 weights_run2_590033.pb.gz    :    2026     14     2455.5      6000  40.9      52     1768    1375     2857  22.9
6101 weights_run2_700038.pb.gz    :    2025     17     2224.0      6000  37.1      51     1502    1444     3054  24.1
6102 weights_run2_58159.pb.gz     :    2025     16     2145.5      6000  35.8      51     1700     891     3409  14.8
6103 weights_run2_590194.pb.gz    :    2025     16     2183.0      6000  36.4      51     1768     830     3402  13.8
6104 weights_run2_590222.pb.gz    :    2025     17     2219.5      6000  37.0      51     1529    1381     3090  23.0
6105 weights_run2_590192.pb.gz    :    2025     16     2160.5      6000  36.0      50     1831     659     3510  11.0
6106 weights_run2_590217.pb.gz    :    2024     15     1969.5      6000  32.8      51     1819     301     3880   5.0
6107 weights_run2_58054.pb.gz     :    2024     16     1864.0      6000  31.1      51     1581     566     3853   9.4
6108 weights_run2_590158.pb.gz    :    2024     15     1929.0      6000  32.1      50     1515     828     3657  13.8
6109 weights_run2_590109.pb.gz    :    2024     16     1992.0      6000  33.2      51     1586     812     3602  13.5
6110 weights_run2_590360.pb.gz    :    2024     15     1750.5      6000  29.2      52     1182    1137     3681  18.9
6111 weights_run2_590257.pb.gz    :    2023     15     1835.5      6000  30.6      51     1114    1443     3443  24.1
6112 weights_run2_58157.pb.gz     :    2023     15     2225.0      6000  37.1      50     1584    1282     3134  21.4
6113 weights_run2_590118.pb.gz    :    2023     15     2093.0      6000  34.9      51     1652     882     3466  14.7
6114 weights_run2_590229.pb.gz    :    2023     16     2079.0      6000  34.6      50     1783     592     3625   9.9
6115 weights_run2_590338.pb.gz    :    2023     16     1944.5      6000  32.4      51     1359    1171     3470  19.5
6116 weights_run2_700037.pb.gz    :    2022     16     2337.5      6000  39.0      50     1593    1489     2918  24.8
6117 weights_run2_590067.pb.gz    :    2022     15     2237.5      6000  37.3      50     1585    1305     3110  21.8
6118 weights_run2_590080.pb.gz    :    2022     18     2035.0      6000  33.9      51     1739     592     3669   9.9
6119 weights_run2_700064.pb.gz    :    2022     15     2043.5      6000  34.1      51     1564     959     3477  16.0
6120 weights_run2_590126.pb.gz    :    2022     15     2247.5      6000  37.5      52     1442    1611     2947  26.9
6121 weights_run2_700042.pb.gz    :    2021     15     2333.5      6000  38.9      50     1346    1975     2679  32.9
6122 weights_run2_590191.pb.gz    :    2021     17     2074.0      6000  34.6      51     1732     684     3584  11.4
6123 weights_run2_590114.pb.gz    :    2021     15     2043.0      6000  34.0      50     1697     692     3611  11.5
6124 weights_run2_590162.pb.gz    :    2021     15     1859.0      6000  31.0      52     1172    1374     3454  22.9
6125 weights_run2_590076.pb.gz    :    2020     16     2172.0      6000  36.2      52     1715     914     3371  15.2
6126 weights_run2_590183.pb.gz    :    2020     15     2069.5      6000  34.5      52     1649     841     3510  14.0
6127 weights_run2_590197.pb.gz    :    2019     16     2110.5      6000  35.2      51     1832     557     3611   9.3
6128 weights_run2_590240.pb.gz    :    2019     15     1957.5      6000  32.6      54     1659     597     3744   9.9
6129 weights_run2_700113.pb.gz    :    2018     13     1958.5      6000  32.6      50     1543     831     3626  13.8
6130 weights_run2_590039.pb.gz    :    2018     15     2252.0      6000  37.5      51     1631    1242     3127  20.7
6131 weights_run2_590220.pb.gz    :    2018     15     2232.5      6000  37.2      52     1783     899     3318  15.0
6132 weights_run2_590142.pb.gz    :    2018     17     1875.0      6000  31.3      50     1309    1132     3559  18.9
6133 weights_run2_590189.pb.gz    :    2018     17     2093.5      6000  34.9      50     1708     771     3521  12.8
6134 weights_run2_590233.pb.gz    :    2017     16     2036.5      6000  33.9      51     1458    1157     3385  19.3
6135 weights_run2_590078.pb.gz    :    2017     16     2133.5      6000  35.6      52     1743     781     3476  13.0
6136 weights_run2_590181.pb.gz    :    2017     16     1971.5      6000  32.9      50     1285    1373     3342  22.9
6137 weights_run2_590184.pb.gz    :    2017     15     2089.5      6000  34.8      54     1657     865     3478  14.4
6138 weights_run2_590185.pb.gz    :    2016     16     2212.0      6000  36.9      51     1670    1084     3246  18.1
6139 weights_run2_590065.pb.gz    :    2016     16     2207.0      6000  36.8      50     1754     906     3340  15.1
6140 weights_run2_590252.pb.gz    :    2016     14     1929.0      6000  32.1      50     1402    1054     3544  17.6
6141 weights_run2_700059.pb.gz    :    2016     17     2063.0      6000  34.4      52     1469    1188     3343  19.8
6142 weights_run2_590073.pb.gz    :    2016     16     2110.5      6000  35.2      52     1485    1251     3264  20.9
6143 weights_run2_700057.pb.gz    :    2015     17     2059.5      6000  34.3      52     1635     849     3516  14.2
6144 weights_run2_590341.pb.gz    :    2014     15     2070.5      6000  34.5      50     1625     891     3484  14.8
6145 weights_run2_590195.pb.gz    :    2014     17     2140.0      6000  35.7      53     1796     688     3516  11.5
6146 weights_run2_590232.pb.gz    :    2013     16     2035.5      6000  33.9      50     1466    1139     3395  19.0
6147 weights_run2_590117.pb.gz    :    2013     15     2084.0      6000  34.7      50     1523    1122     3355  18.7
6148 weights_run2_58156.pb.gz     :    2013     17     1950.0      6000  32.5      51     1315    1270     3415  21.2
6149 weights_run2_590366.pb.gz    :    2013     16     2028.5      6000  33.8      52     1236    1585     3179  26.4
6150 weights_run2_590219.pb.gz    :    2013     16     2005.5      6000  33.4      50     1732     547     3721   9.1
6151 weights_run2_590249.pb.gz    :    2012     16     2097.5      6000  35.0      50     1318    1559     3123  26.0
6152 weights_run2_590178.pb.gz    :    2012     18     2256.5      6000  37.6      50     1793     927     3280  15.4
6153 weights_run2_590100.pb.gz    :    2012     16     2046.5      6000  34.1      50     1551     991     3458  16.5
6154 weights_run2_700054.pb.gz    :    2012     15     1752.0      6000  29.2      50     1295     914     3791  15.2
6155 weights_run2_590215.pb.gz    :    2012     15     1796.5      6000  29.9      51     1454     685     3861  11.4
6156 weights_run2_58166.pb.gz     :    2012     13     1922.0      6000  32.0      52     1526     792     3682  13.2
6157 weights_run2_590333.pb.gz    :    2011     16     2043.0      6000  34.0      51     1599     888     3513  14.8
6158 weights_run2_590068.pb.gz    :    2011     15     2015.5      6000  33.6      52     1334    1363     3303  22.7
6159 weights_run2_700050.pb.gz    :    2011     15     2203.5      6000  36.7      54     1525    1357     3118  22.6
6160 weights_run2_590393.pb.gz    :    2010     16     2103.0      6000  35.0      51     1210    1786     3004  29.8
6161 weights_run2_700032.pb.gz    :    2009     17     2470.0      6000  41.2      50     1715    1510     2775  25.2
6162 weights_run2_590188.pb.gz    :    2009     16     2137.5      6000  35.6      50     1730     815     3455  13.6
6163 weights_run2_590367.pb.gz    :    2009     15     1948.0      6000  32.5      50     1246    1404     3350  23.4
6164 weights_run2_590098.pb.gz    :    2009     17     2118.5      6000  35.3      51     1630     977     3393  16.3
6165 weights_run2_700063.pb.gz    :    2009     15     1867.0      6000  31.1      51     1360    1014     3626  16.9
6166 weights_run2_590389.pb.gz    :    2008     16     2094.0      6000  34.9      51     1470    1248     3282  20.8
6167 weights_run2_590064.pb.gz    :    2008     16     2086.5      6000  34.8      51     1590     993     3417  16.6
6168 weights_run2_58169.pb.gz     :    2008     15     1924.0      6000  32.1      50     1526     796     3678  13.3
6169 weights_run2_590116.pb.gz    :    2008     15     2002.0      6000  33.4      51     1428    1148     3424  19.1
6170 weights_run2_590062.pb.gz    :    2007     17     2122.5      6000  35.4      52     1465    1315     3220  21.9
6171 weights_run2_590060.pb.gz    :    2007     17     2043.5      6000  34.1      50     1555     977     3468  16.3
6172 weights_run2_590057.pb.gz    :    2007     16     2144.5      6000  35.7      51     1460    1369     3171  22.8
6173 weights_run2_590193.pb.gz    :    2007     16     1989.0      6000  33.1      51     1592     794     3614  13.2
6174 weights_run2_590335.pb.gz    :    2006     16     2012.5      6000  33.5      51     1655     715     3630  11.9
6175 weights_run2_590342.pb.gz    :    2006     15     1932.0      6000  32.2      51     1560     744     3696  12.4
6176 weights_run2_590056.pb.gz    :    2006     16     2118.0      6000  35.3      50     1455    1326     3219  22.1
6177 weights_run2_590131.pb.gz    :    2006     15     2058.5      6000  34.3      50     1304    1509     3187  25.1
